order_id,customer_id,return_reason,return_status
71920,2436,Duplicate Order,Delivered
71931,4184,Duplicate Order,Delivered
71945,5060,Duplicate Order,Not Accepted
71961,5039,Duplicate Order,Not Accepted
71966,5083,Too Expensive,Delivered
71976,4023,Duplicate Order,Delivered
71977,2050,Quality Issues,Sent
71983,4565,Not as Expected,Not Accepted
71995,4969,Too Expensive,Received
72007,80,Damaged,Not Accepted
72010,237,Too Expensive,Registered
72014,1469,Not as Expected,Received
72016,1783,Wrong Item,Not Accepted
72018,3841,Size/Fit Issues,Not Accepted
72020,4818,Wrong Item,Sent
72029,798,Too Expensive,Received
72035,1146,Found a Better Price,Delivered
72040,1596,Duplicate Order,Not Accepted
72049,4569,Quality Issues,Delivered
72054,1804,Damaged,Delivered
72056,4207,Damaged,Not Accepted
72070,599,Too Expensive,Not Accepted
72078,485,Changed Mind,Delivered
72090,1625,Too Expensive,Received
72092,3432,Duplicate Order,Not Accepted
72103,3843,Found a Better Price,Delivered
72108,1607,Damaged,Not Accepted
72113,1510,Size/Fit Issues,Delivered
72128,2994,Size/Fit Issues,Sent
72131,4229,Defective,Registered
72152,3977,Quality Issues,Delivered
72154,3678,Damaged,Registered
72172,2935,Changed Mind,Not Accepted
72173,4109,Quality Issues,Delivered
72191,3347,Quality Issues,Delivered
72224,4779,Changed Mind,Delivered
72260,2968,Changed Mind,Not Accepted
72292,5207,Not as Expected,Not Accepted
72312,6255,Changed Mind,Delivered
72321,1413,Defective,Delivered
72327,4219,Defective,Delivered
72387,4592,Changed Mind,Delivered
72391,153,Too Expensive,Delivered
72393,409,Damaged,Delivered
72402,1321,Changed Mind,Delivered
72409,5604,Too Expensive,Not Accepted
72410,2888,Duplicate Order,Delivered
72414,2472,Wrong Item,Delivered
72417,5391,Size/Fit Issues,Delivered
72418,6051,Wrong Item,Delivered
72419,2680,Duplicate Order,Delivered
72425,1633,Duplicate Order,Delivered
72459,6174,Size/Fit Issues,Received
72468,2180,Wrong Item,Not Accepted
72497,533,Size/Fit Issues,Not Accepted
72536,3547,Wrong Item,Not Accepted
72554,6481,Damaged,Delivered
72555,3821,Changed Mind,Delivered
72564,4376,Defective,Delivered
72575,6095,Size/Fit Issues,Received
72589,5767,Quality Issues,Not Accepted
72618,2942,Quality Issues,Not Accepted
72623,2947,Found a Better Price,Delivered
72625,1204,Changed Mind,Delivered
72628,5285,Defective,Delivered
72636,2231,Too Expensive,Delivered
72650,5739,Wrong Item,Not Accepted
72652,567,Wrong Item,Not Accepted
72668,4232,Found a Better Price,Delivered
72672,1118,Not as Expected,Received
72686,1742,Size/Fit Issues,Delivered
72689,3481,Quality Issues,Delivered
72706,712,Duplicate Order,Delivered
72720,1023,Defective,Delivered
72729,2431,Defective,Not Accepted
72736,2135,Duplicate Order,Delivered
72738,4461,Not as Expected,Not Accepted
72758,4927,Changed Mind,Delivered
72774,1941,Not as Expected,Not Accepted
72782,3310,Quality Issues,Not Accepted
72801,2220,Changed Mind,Delivered
72809,4491,Too Expensive,Delivered
72810,3174,Quality Issues,Not Accepted
72834,3039,Quality Issues,Registered
72868,2419,Too Expensive,Not Accepted
72881,5914,Not as Expected,Delivered
72889,4083,Defective,Not Accepted
72891,1917,Changed Mind,Not Accepted
72892,4325,Damaged,Delivered
72908,5002,Found a Better Price,Not Accepted
72910,4893,Too Expensive,Not Accepted
72917,6306,Changed Mind,Not Accepted
72920,6093,Too Expensive,Sent
72930,2538,Damaged,Not Accepted
72951,4484,Duplicate Order,Delivered
72961,916,Not as Expected,Sent
72975,1206,Defective,Not Accepted
72984,3956,Defective,Not Accepted
72987,2670,Defective,Sent
73000,5977,Quality Issues,Delivered
73004,3182,Duplicate Order,Not Accepted
73006,6945,Found a Better Price,Delivered
73017,2289,Found a Better Price,Not Accepted
73047,4654,Quality Issues,Delivered
73057,3130,Damaged,Delivered
73078,5458,Too Expensive,Delivered
73082,4024,Wrong Item,Not Accepted
73084,920,Size/Fit Issues,Delivered
73098,3394,Found a Better Price,Not Accepted
73120,1420,Changed Mind,Delivered
73132,5844,Changed Mind,Delivered
73146,5234,Wrong Item,Delivered
73149,2183,Size/Fit Issues,Delivered
73150,829,Too Expensive,Not Accepted
73167,6478,Found a Better Price,Not Accepted
73168,2180,Damaged,Not Accepted
73182,6841,Size/Fit Issues,Delivered
73187,4495,Found a Better Price,Delivered
73188,4518,Damaged,Delivered
73192,1541,Size/Fit Issues,Not Accepted
73197,4398,Quality Issues,Delivered
73217,1166,Changed Mind,Delivered
73222,2853,Changed Mind,Not Accepted
73230,985,Found a Better Price,Received
73242,2225,Quality Issues,Not Accepted
73308,303,Duplicate Order,Registered
73314,5261,Changed Mind,Not Accepted
73328,4440,Quality Issues,Not Accepted
73336,6540,Duplicate Order,Not Accepted
73342,3840,Defective,Not Accepted
73351,659,Found a Better Price,Delivered
73363,4741,Not as Expected,Not Accepted
73367,747,Size/Fit Issues,Not Accepted
73371,5130,Defective,Delivered
73381,1183,Too Expensive,Not Accepted
73383,3262,Damaged,Not Accepted
73386,4417,Size/Fit Issues,Not Accepted
73390,636,Found a Better Price,Not Accepted
73393,5778,Wrong Item,Not Accepted
73399,5069,Defective,Not Accepted
73404,6383,Too Expensive,Not Accepted
73406,3235,Wrong Item,Delivered
73420,6832,Duplicate Order,Delivered
73423,3488,Too Expensive,Not Accepted
73456,5284,Changed Mind,Delivered
73489,2078,Not as Expected,Delivered
73507,2679,Defective,Delivered
73525,5952,Wrong Item,Delivered
73557,4538,Wrong Item,Sent
73571,988,Wrong Item,Delivered
73582,4347,Wrong Item,Delivered
73610,3080,Too Expensive,Not Accepted
73618,540,Wrong Item,Received
73639,3827,Size/Fit Issues,Not Accepted
73653,886,Wrong Item,Delivered
73661,563,Not as Expected,Received
73666,5341,Wrong Item,Delivered
73669,5742,Found a Better Price,Not Accepted
73683,678,Not as Expected,Delivered
73686,4423,Not as Expected,Not Accepted
73688,2211,Size/Fit Issues,Not Accepted
73722,6834,Wrong Item,Delivered
73724,4745,Defective,Not Accepted
73725,4303,Damaged,Delivered
73736,85,Duplicate Order,Received
73739,4891,Defective,Delivered
73755,3811,Too Expensive,Delivered
73761,2926,Too Expensive,Not Accepted
73783,6317,Size/Fit Issues,Not Accepted
73796,5208,Defective,Not Accepted
73801,3517,Wrong Item,Not Accepted
73805,1203,Defective,Registered
73812,1703,Damaged,Not Accepted
73817,2843,Duplicate Order,Delivered
73824,1755,Too Expensive,Sent
73826,3751,Too Expensive,Delivered
73831,801,Too Expensive,Sent
73833,5851,Not as Expected,Sent
73835,4610,Damaged,Registered
73890,3559,Quality Issues,Not Accepted
73891,774,Damaged,Not Accepted
73893,77,Wrong Item,Delivered
73906,6227,Found a Better Price,Not Accepted
73930,577,Changed Mind,Delivered
73943,4964,Damaged,Registered
73961,3249,Too Expensive,Delivered
74013,419,Changed Mind,Delivered
74026,2019,Damaged,Not Accepted
74097,3725,Wrong Item,Not Accepted
74100,513,Wrong Item,Not Accepted
74111,482,Wrong Item,Not Accepted
74115,3732,Defective,Delivered
74118,1050,Changed Mind,Delivered
74128,3407,Size/Fit Issues,Delivered
74131,2459,Wrong Item,Delivered
74133,2235,Size/Fit Issues,Delivered
74152,1657,Size/Fit Issues,Not Accepted
74154,6469,Found a Better Price,Not Accepted
74156,4243,Too Expensive,Not Accepted
74181,4682,Defective,Not Accepted
74183,2350,Size/Fit Issues,Sent
74198,6739,Wrong Item,Delivered
74204,5948,Duplicate Order,Delivered
74205,2334,Not as Expected,Delivered
74206,2447,Wrong Item,Delivered
74223,3372,Duplicate Order,Not Accepted
74235,5402,Damaged,Delivered
74263,5736,Changed Mind,Not Accepted
74275,2377,Found a Better Price,Not Accepted
74276,5269,Found a Better Price,Delivered
74283,1047,Damaged,Received
74293,4198,Too Expensive,Not Accepted
74311,4429,Size/Fit Issues,Not Accepted
74318,3945,Defective,Delivered
74329,3018,Size/Fit Issues,Delivered
74334,4781,Quality Issues,Not Accepted
74337,6163,Too Expensive,Delivered
74340,5376,Damaged,Not Accepted
74359,6250,Wrong Item,Not Accepted
74362,3680,Duplicate Order,Received
74370,5307,Found a Better Price,Registered
74373,3782,Duplicate Order,Not Accepted
74385,3152,Damaged,Sent
74396,1496,Duplicate Order,Delivered
74407,6727,Duplicate Order,Delivered
74411,1193,Damaged,Not Accepted
74446,5465,Changed Mind,Not Accepted
74448,6362,Defective,Not Accepted
74452,4052,Changed Mind,Delivered
74458,1729,Too Expensive,Delivered
74476,2132,Changed Mind,Not Accepted
74482,6979,Found a Better Price,Delivered
74485,2476,Wrong Item,Delivered
74486,5672,Duplicate Order,Received
74488,2236,Found a Better Price,Not Accepted
74493,6009,Duplicate Order,Delivered
74496,3707,Size/Fit Issues,Not Accepted
74504,2707,Changed Mind,Received
74508,3335,Defective,Delivered
74511,2780,Wrong Item,Delivered
74521,1488,Defective,Not Accepted
74555,5602,Quality Issues,Delivered
74591,2092,Changed Mind,Not Accepted
74625,3768,Defective,Not Accepted
74632,5164,Too Expensive,Delivered
74640,6348,Found a Better Price,Delivered
74655,5902,Damaged,Delivered
74668,1822,Defective,Not Accepted
74671,4452,Too Expensive,Delivered
74675,4564,Defective,Delivered
74677,421,Damaged,Delivered
74680,3585,Duplicate Order,Not Accepted
74683,6895,Found a Better Price,Not Accepted
74707,2694,Quality Issues,Delivered
74726,3814,Damaged,Not Accepted
74729,188,Not as Expected,Not Accepted
74742,892,Damaged,Delivered
74764,5744,Not as Expected,Delivered
74783,6914,Duplicate Order,Delivered
74794,3918,Duplicate Order,Delivered
74830,743,Duplicate Order,Delivered
74833,1226,Quality Issues,Not Accepted
74840,6834,Wrong Item,Delivered
74846,2933,Found a Better Price,Not Accepted
74852,3150,Defective,Not Accepted
74856,431,Changed Mind,Delivered
74859,3705,Found a Better Price,Not Accepted
74863,2094,Not as Expected,Delivered
74874,2240,Duplicate Order,Delivered
74878,1287,Found a Better Price,Delivered
74883,1495,Found a Better Price,Delivered
74937,3707,Size/Fit Issues,Delivered
74947,2381,Size/Fit Issues,Delivered
74965,667,Found a Better Price,Not Accepted
74975,2160,Changed Mind,Sent
74984,5772,Too Expensive,Delivered
74988,6678,Duplicate Order,Delivered
74996,2646,Size/Fit Issues,Delivered
75000,6176,Changed Mind,Delivered
75002,6906,Quality Issues,Sent
75006,2555,Quality Issues,Sent
75014,6552,Damaged,Delivered
75015,884,Size/Fit Issues,Received
75022,983,Defective,Received
75032,6301,Quality Issues,Not Accepted
75036,2717,Too Expensive,Not Accepted
75045,3608,Defective,Not Accepted
75064,2971,Damaged,Not Accepted
75072,5369,Defective,Not Accepted
75089,3064,Duplicate Order,Delivered
75101,5845,Quality Issues,Delivered
75102,568,Changed Mind,Delivered
75103,392,Damaged,Delivered
75104,149,Wrong Item,Received
75112,2889,Wrong Item,Delivered
75121,3119,Not as Expected,Delivered
75125,2697,Defective,Delivered
75137,382,Too Expensive,Not Accepted
75146,2250,Found a Better Price,Delivered
75153,717,Wrong Item,Delivered
75172,1426,Not as Expected,Registered
75205,5178,Damaged,Received
75206,5644,Size/Fit Issues,Delivered
75212,3483,Size/Fit Issues,Sent
75221,3510,Too Expensive,Not Accepted
75230,4911,Quality Issues,Delivered
75248,274,Not as Expected,Delivered
75261,4795,Too Expensive,Not Accepted
75289,4342,Defective,Delivered
75296,4533,Changed Mind,Not Accepted
75317,4556,Defective,Delivered
75330,1560,Damaged,Delivered
75334,540,Changed Mind,Delivered
75342,6103,Too Expensive,Delivered
75349,6451,Size/Fit Issues,Delivered
75352,6360,Quality Issues,Not Accepted
75354,4591,Duplicate Order,Not Accepted
75377,2039,Not as Expected,Not Accepted
75416,381,Size/Fit Issues,Delivered
75422,1630,Too Expensive,Delivered
75431,2069,Changed Mind,Not Accepted
75444,2154,Too Expensive,Received
75448,66,Duplicate Order,Not Accepted
75469,558,Duplicate Order,Not Accepted
75472,1315,Changed Mind,Not Accepted
75475,4832,Damaged,Not Accepted
75477,206,Quality Issues,Not Accepted
75491,12,Wrong Item,Delivered
75497,1204,Changed Mind,Delivered
75506,1065,Quality Issues,Not Accepted
75507,4915,Defective,Delivered
75516,2482,Quality Issues,Delivered
75539,3098,Duplicate Order,Not Accepted
75561,3406,Wrong Item,Not Accepted
75576,354,Found a Better Price,Not Accepted
75596,4740,Not as Expected,Delivered
75598,5290,Not as Expected,Not Accepted
75611,1322,Duplicate Order,Delivered
75628,5284,Defective,Delivered
75630,6898,Duplicate Order,Delivered
75631,4243,Changed Mind,Received
75637,6197,Duplicate Order,Registered
75642,2923,Wrong Item,Sent
75667,6874,Too Expensive,Received
75675,5661,Too Expensive,Delivered
75681,3747,Defective,Not Accepted
75686,5772,Size/Fit Issues,Not Accepted
75714,4661,Found a Better Price,Not Accepted
75717,1549,Defective,Not Accepted
75801,3643,Found a Better Price,Delivered
75820,4161,Found a Better Price,Delivered
75844,722,Wrong Item,Delivered
75847,4324,Not as Expected,Received
75859,1113,Defective,Delivered
75863,4801,Duplicate Order,Registered
75867,2960,Duplicate Order,Not Accepted
75868,2097,Defective,Not Accepted
75876,4884,Defective,Not Accepted
75877,6677,Found a Better Price,Delivered
75880,3140,Defective,Registered
75882,2231,Found a Better Price,Delivered
75884,2199,Quality Issues,Delivered
75888,2358,Duplicate Order,Sent
75889,4941,Duplicate Order,Delivered
75901,4498,Defective,Delivered
75903,6357,Duplicate Order,Not Accepted
75910,3538,Changed Mind,Delivered
75911,5656,Found a Better Price,Not Accepted
75914,5669,Damaged,Delivered
75917,1631,Changed Mind,Sent
75927,3391,Not as Expected,Delivered
75931,4095,Size/Fit Issues,Not Accepted
75944,1122,Too Expensive,Delivered
75947,5320,Wrong Item,Not Accepted
75955,3626,Changed Mind,Delivered
75963,333,Found a Better Price,Not Accepted
75968,864,Too Expensive,Delivered
75969,438,Changed Mind,Delivered
75978,3308,Defective,Delivered
75981,2277,Defective,Not Accepted
75996,1658,Duplicate Order,Delivered
75998,4828,Too Expensive,Not Accepted
76003,3648,Found a Better Price,Not Accepted
76006,3247,Wrong Item,Not Accepted
76008,4412,Changed Mind,Delivered
76014,6769,Quality Issues,Not Accepted
76019,2938,Quality Issues,Not Accepted
76022,2843,Quality Issues,Delivered
76027,6484,Quality Issues,Not Accepted
76046,3557,Quality Issues,Not Accepted
76050,987,Duplicate Order,Delivered
76063,1294,Size/Fit Issues,Delivered
76064,2518,Not as Expected,Received
76066,3672,Found a Better Price,Delivered
76079,817,Defective,Delivered
76103,4206,Defective,Delivered
76134,2708,Size/Fit Issues,Not Accepted
76139,3113,Changed Mind,Delivered
76145,6741,Not as Expected,Delivered
76154,5895,Defective,Registered
76164,6910,Quality Issues,Not Accepted
76170,4872,Wrong Item,Received
76173,3735,Wrong Item,Delivered
76207,378,Not as Expected,Not Accepted
76211,6777,Not as Expected,Delivered
76228,760,Too Expensive,Delivered
76246,3295,Not as Expected,Not Accepted
76267,2484,Damaged,Not Accepted
76289,2486,Found a Better Price,Not Accepted
76301,368,Found a Better Price,Not Accepted
76304,6996,Changed Mind,Delivered
76319,5262,Duplicate Order,Not Accepted
76339,2939,Wrong Item,Not Accepted
76357,4026,Quality Issues,Delivered
76362,527,Size/Fit Issues,Received
76363,3490,Wrong Item,Delivered
76369,5464,Wrong Item,Registered
76371,5248,Too Expensive,Not Accepted
76378,1285,Changed Mind,Not Accepted
76392,257,Not as Expected,Delivered
76399,5728,Changed Mind,Not Accepted
76403,5916,Not as Expected,Delivered
76420,2274,Changed Mind,Not Accepted
76424,3000,Not as Expected,Not Accepted
76425,4998,Size/Fit Issues,Not Accepted
76431,6293,Too Expensive,Delivered
76438,2299,Wrong Item,Not Accepted
76447,5616,Too Expensive,Received
76450,23,Damaged,Delivered
76468,1644,Defective,Delivered
76469,6332,Quality Issues,Not Accepted
76478,4791,Wrong Item,Not Accepted
76494,4051,Found a Better Price,Not Accepted
76508,2668,Size/Fit Issues,Not Accepted
76516,1300,Quality Issues,Delivered
76532,4418,Changed Mind,Received
76548,1059,Defective,Delivered
76556,110,Defective,Not Accepted
76557,5874,Size/Fit Issues,Not Accepted
76594,4641,Not as Expected,Delivered
76618,2442,Wrong Item,Delivered
76631,1004,Damaged,Delivered
76650,6083,Found a Better Price,Not Accepted
76662,2872,Quality Issues,Delivered
76667,4039,Damaged,Delivered
76668,4459,Defective,Not Accepted
76685,3001,Found a Better Price,Delivered
76688,2967,Duplicate Order,Delivered
76695,714,Duplicate Order,Delivered
76696,903,Not as Expected,Not Accepted
76698,4854,Size/Fit Issues,Received
76699,1565,Quality Issues,Not Accepted
76709,1179,Duplicate Order,Not Accepted
76716,6610,Wrong Item,Not Accepted
76720,5630,Not as Expected,Not Accepted
76729,2584,Size/Fit Issues,Not Accepted
76742,5485,Duplicate Order,Sent
76748,1528,Damaged,Not Accepted
76755,3946,Found a Better Price,Delivered
76760,2119,Not as Expected,Not Accepted
76773,1137,Quality Issues,Delivered
76784,2582,Damaged,Not Accepted
76786,6806,Damaged,Received
76795,2706,Damaged,Delivered
76813,6621,Wrong Item,Delivered
76823,4637,Size/Fit Issues,Not Accepted
76839,5217,Defective,Delivered
76842,5273,Quality Issues,Not Accepted
76849,1482,Damaged,Delivered
76850,1998,Defective,Delivered
76871,5225,Damaged,Delivered
76900,2171,Too Expensive,Delivered
76902,5051,Not as Expected,Received
76913,1707,Found a Better Price,Received
76944,263,Too Expensive,Not Accepted
76948,5487,Size/Fit Issues,Not Accepted
76959,5859,Not as Expected,Delivered
76965,1504,Duplicate Order,Received
76970,4455,Not as Expected,Not Accepted
77005,5364,Size/Fit Issues,Delivered
77028,2757,Size/Fit Issues,Registered
77035,83,Wrong Item,Registered
77043,4711,Size/Fit Issues,Not Accepted
77047,4530,Quality Issues,Not Accepted
77072,108,Found a Better Price,Delivered
77076,1475,Wrong Item,Not Accepted
77078,6852,Changed Mind,Not Accepted
77087,5087,Wrong Item,Delivered
77097,1355,Quality Issues,Not Accepted
77101,1650,Duplicate Order,Not Accepted
77107,2713,Defective,Not Accepted
77109,1112,Found a Better Price,Not Accepted
77110,6920,Defective,Not Accepted
77111,2621,Damaged,Not Accepted
77127,3052,Quality Issues,Delivered
77133,6702,Found a Better Price,Delivered
77135,5813,Quality Issues,Not Accepted
77174,1166,Wrong Item,Delivered
77178,2394,Too Expensive,Not Accepted
77191,1890,Damaged,Not Accepted
77193,3867,Changed Mind,Not Accepted
77211,3240,Quality Issues,Not Accepted
77234,4804,Changed Mind,Delivered
77235,2166,Found a Better Price,Registered
77237,2992,Changed Mind,Not Accepted
77239,4118,Damaged,Not Accepted
77251,2149,Too Expensive,Sent
77259,555,Too Expensive,Registered
77269,537,Found a Better Price,Registered
77278,3289,Defective,Delivered
77294,5180,Duplicate Order,Not Accepted
77297,5390,Duplicate Order,Delivered
77299,183,Found a Better Price,Not Accepted
77304,1836,Too Expensive,Not Accepted
77322,3293,Too Expensive,Not Accepted
77330,889,Quality Issues,Not Accepted
77333,3615,Damaged,Delivered
77341,6485,Found a Better Price,Not Accepted
77344,1686,Size/Fit Issues,Delivered
77355,1461,Too Expensive,Not Accepted
77366,1298,Size/Fit Issues,Registered
77386,4753,Duplicate Order,Not Accepted
77401,2462,Damaged,Delivered
77404,6353,Size/Fit Issues,Not Accepted
77414,4125,Duplicate Order,Registered
77421,5947,Too Expensive,Not Accepted
77427,4089,Changed Mind,Delivered
77458,1822,Damaged,Delivered
77461,4935,Found a Better Price,Delivered
77463,4641,Size/Fit Issues,Delivered
77466,4388,Duplicate Order,Received
77471,849,Not as Expected,Delivered
77472,71,Defective,Delivered
77512,1038,Found a Better Price,Registered
77515,6715,Duplicate Order,Delivered
77517,2432,Damaged,Registered
77529,5526,Too Expensive,Not Accepted
77533,6203,Too Expensive,Delivered
77548,5195,Quality Issues,Registered
77554,5734,Size/Fit Issues,Delivered
77555,4254,Duplicate Order,Delivered
77557,2331,Changed Mind,Received
77608,4879,Changed Mind,Not Accepted
77617,3625,Quality Issues,Delivered
77641,3405,Wrong Item,Received
77650,4264,Found a Better Price,Registered
77673,4226,Too Expensive,Not Accepted
77706,1267,Found a Better Price,Not Accepted
77723,5238,Found a Better Price,Delivered
77739,2487,Defective,Delivered
77744,6754,Defective,Not Accepted
77761,4960,Quality Issues,Not Accepted
77762,418,Wrong Item,Delivered
77768,4900,Wrong Item,Delivered
77802,5904,Size/Fit Issues,Not Accepted
77813,573,Defective,Delivered
77816,1987,Quality Issues,Not Accepted
77837,1492,Too Expensive,Delivered
77852,1638,Damaged,Not Accepted
77855,3757,Changed Mind,Delivered
77857,2532,Size/Fit Issues,Registered
77865,516,Changed Mind,Not Accepted
77868,4641,Defective,Delivered
77869,6458,Duplicate Order,Sent
77882,33,Duplicate Order,Delivered
77918,5936,Too Expensive,Not Accepted
77919,585,Found a Better Price,Sent
77929,6845,Quality Issues,Not Accepted
77942,2358,Quality Issues,Received
77949,1422,Quality Issues,Delivered
77960,5677,Size/Fit Issues,Not Accepted
77976,5809,Changed Mind,Delivered
77991,5782,Duplicate Order,Not Accepted
78000,3287,Damaged,Not Accepted
78009,902,Quality Issues,Delivered
78022,2776,Wrong Item,Delivered
78027,864,Size/Fit Issues,Not Accepted
78032,1692,Quality Issues,Delivered
78060,2909,Not as Expected,Not Accepted
78091,5167,Quality Issues,Delivered
78109,3306,Size/Fit Issues,Delivered
78116,6053,Found a Better Price,Delivered
78127,5281,Duplicate Order,Not Accepted
78131,3143,Duplicate Order,Not Accepted
78136,415,Too Expensive,Not Accepted
78143,2605,Wrong Item,Delivered
78156,4262,Size/Fit Issues,Delivered
78161,1734,Damaged,Not Accepted
78172,4696,Not as Expected,Not Accepted
78194,1013,Duplicate Order,Delivered
78197,5498,Changed Mind,Received
78213,5050,Found a Better Price,Delivered
78221,3846,Wrong Item,Delivered
78223,2063,Quality Issues,Delivered
78225,1074,Found a Better Price,Delivered
78233,6734,Too Expensive,Delivered
78252,2759,Found a Better Price,Received
78258,5705,Changed Mind,Not Accepted
78259,6103,Quality Issues,Not Accepted
78262,1360,Size/Fit Issues,Not Accepted
78264,1687,Not as Expected,Not Accepted
78270,1595,Changed Mind,Delivered
78279,3113,Found a Better Price,Delivered
78282,4138,Not as Expected,Not Accepted
78287,2095,Duplicate Order,Not Accepted
78288,776,Quality Issues,Not Accepted
78290,4785,Size/Fit Issues,Delivered
78292,252,Too Expensive,Received
78304,718,Changed Mind,Received
78306,6093,Duplicate Order,Not Accepted
78311,6009,Defective,Not Accepted
78323,1118,Size/Fit Issues,Not Accepted
78328,6814,Duplicate Order,Not Accepted
78331,4819,Size/Fit Issues,Not Accepted
78334,822,Size/Fit Issues,Not Accepted
78363,111,Wrong Item,Not Accepted
78371,907,Duplicate Order,Not Accepted
78377,6851,Not as Expected,Delivered
78393,3570,Quality Issues,Not Accepted
78398,2634,Wrong Item,Registered
78399,6214,Quality Issues,Received
78404,554,Defective,Registered
78413,3444,Duplicate Order,Delivered
78443,1406,Duplicate Order,Not Accepted
78458,6703,Size/Fit Issues,Registered
78472,6252,Duplicate Order,Delivered
78486,5227,Size/Fit Issues,Delivered
78498,4273,Wrong Item,Not Accepted
78499,4295,Found a Better Price,Sent
78521,4197,Too Expensive,Delivered
78527,3519,Damaged,Not Accepted
78555,2919,Wrong Item,Registered
78562,155,Changed Mind,Not Accepted
78566,1426,Duplicate Order,Not Accepted
78569,1450,Not as Expected,Delivered
78576,4050,Quality Issues,Not Accepted
78636,6060,Duplicate Order,Not Accepted
78650,6472,Not as Expected,Not Accepted
78652,3794,Not as Expected,Sent
78658,4985,Changed Mind,Received
78659,1162,Size/Fit Issues,Delivered
78660,6447,Size/Fit Issues,Not Accepted
78668,6246,Found a Better Price,Delivered
78670,6786,Damaged,Delivered
78672,780,Found a Better Price,Not Accepted
78712,6672,Quality Issues,Not Accepted
78715,6246,Wrong Item,Not Accepted
78725,235,Quality Issues,Delivered
78726,2278,Found a Better Price,Sent
78734,2833,Changed Mind,Not Accepted
78735,74,Too Expensive,Received
78736,4263,Damaged,Delivered
78738,6270,Damaged,Delivered
78759,6045,Wrong Item,Not Accepted
78775,182,Found a Better Price,Not Accepted
78796,4799,Duplicate Order,Delivered
78803,1630,Too Expensive,Not Accepted
78821,566,Not as Expected,Delivered
78825,5726,Damaged,Not Accepted
78831,497,Defective,Received
78832,5961,Quality Issues,Delivered
78854,5667,Not as Expected,Not Accepted
78858,4922,Damaged,Delivered
78863,4174,Changed Mind,Not Accepted
78868,6933,Duplicate Order,Not Accepted
78885,4699,Wrong Item,Delivered
78891,993,Wrong Item,Delivered
78938,4424,Duplicate Order,Not Accepted
78944,1412,Not as Expected,Not Accepted
78963,3239,Duplicate Order,Registered
78971,898,Found a Better Price,Registered
78976,4382,Wrong Item,Not Accepted
79020,1443,Defective,Delivered
79024,1564,Found a Better Price,Delivered
79026,6274,Size/Fit Issues,Not Accepted
79027,5775,Wrong Item,Not Accepted
79035,1959,Quality Issues,Not Accepted
79048,1077,Quality Issues,Delivered
79061,1621,Too Expensive,Not Accepted
79071,2137,Found a Better Price,Not Accepted
79073,4640,Defective,Not Accepted
79077,1055,Wrong Item,Delivered
79084,1216,Changed Mind,Not Accepted
79091,3041,Quality Issues,Delivered
79106,3464,Changed Mind,Delivered
79107,130,Changed Mind,Delivered
79118,3296,Changed Mind,Not Accepted
79120,316,Duplicate Order,Not Accepted
79134,1295,Damaged,Delivered
79135,4372,Duplicate Order,Not Accepted
79154,4205,Found a Better Price,Received
79158,6821,Duplicate Order,Not Accepted
79174,3281,Quality Issues,Delivered
79177,899,Not as Expected,Delivered
79185,4826,Defective,Not Accepted
79188,304,Defective,Not Accepted
79213,6079,Quality Issues,Delivered
79218,1512,Changed Mind,Delivered
79237,6370,Too Expensive,Not Accepted
79238,2764,Found a Better Price,Not Accepted
79268,2984,Wrong Item,Not Accepted
79269,4856,Size/Fit Issues,Not Accepted
79273,3639,Damaged,Registered
79279,1022,Quality Issues,Sent
79284,3924,Too Expensive,Registered
79286,3844,Not as Expected,Registered
79288,639,Quality Issues,Not Accepted
79320,3145,Defective,Not Accepted
79333,5576,Too Expensive,Delivered
79339,4035,Not as Expected,Registered
79357,4459,Damaged,Delivered
79368,4674,Wrong Item,Received
79372,765,Changed Mind,Delivered
79381,5752,Changed Mind,Registered
79422,2069,Wrong Item,Delivered
79426,3606,Wrong Item,Not Accepted
79443,4463,Size/Fit Issues,Not Accepted
79446,4071,Damaged,Not Accepted
79453,1826,Changed Mind,Not Accepted
79464,5193,Too Expensive,Delivered
79466,2126,Size/Fit Issues,Delivered
79477,3474,Defective,Delivered
79494,1021,Not as Expected,Delivered
79495,913,Size/Fit Issues,Not Accepted
79508,2706,Changed Mind,Not Accepted
79527,303,Damaged,Not Accepted
79540,1125,Defective,Delivered
79552,490,Size/Fit Issues,Not Accepted
79557,4405,Damaged,Delivered
79562,2755,Size/Fit Issues,Not Accepted
79564,6157,Damaged,Not Accepted
79566,5662,Damaged,Registered
79570,6854,Too Expensive,Delivered
79576,3815,Changed Mind,Not Accepted
79600,6258,Damaged,Not Accepted
79625,6926,Too Expensive,Delivered
79629,1346,Wrong Item,Not Accepted
79637,6460,Quality Issues,Delivered
79641,1309,Not as Expected,Delivered
79654,730,Defective,Not Accepted
79664,6602,Not as Expected,Not Accepted
79665,5274,Damaged,Delivered
79669,5037,Duplicate Order,Not Accepted
79671,6825,Not as Expected,Not Accepted
79675,2883,Size/Fit Issues,Not Accepted
79696,3993,Size/Fit Issues,Not Accepted
79698,2185,Defective,Delivered
79701,1490,Found a Better Price,Delivered
79702,5916,Wrong Item,Sent
79714,842,Not as Expected,Delivered
79717,5076,Too Expensive,Delivered
79718,3072,Damaged,Delivered
79732,3178,Duplicate Order,Delivered
79733,161,Duplicate Order,Sent
79738,6698,Changed Mind,Delivered
